0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
12.92713,-5.3731027,-0.7823429,-1.9713326,1.3339894,0.12511683,-0.63955307,1.1613255,-1.5972054,-0.29172993,-0.0057480335,1.2615938,-1.5792795,1.1662028,-0.4098643,-0.56900847
5.492601,-1.450297,1.1946039,-4.0858946,-3.6229653,-0.6513524,-5.6261983,6.8387213,3.5965142,-3.6441379,0.72052884,0.4666729,0.2063595,0.7317517,2.4490151,-0.0024832487
-6.2214103,3.6354046,3.8916588,0.44642997,4.9919167,5.693764,-4.615158,-1.7414746,-0.89185786,-3.9035773,-0.6721637,0.34759903,-0.5998306,1.7529812,-0.7218764,-0.07383764
11.168602,-6.1252637,-4.411517,-7.4566145,1.4194047,-0.74555683,2.5510626,3.6842108,1.5579963,-2.2818763,2.2916892,0.3510704,-0.11640787,1.8980107,0.24701357,-0.65208733
-3.5246534,14.496917,-2.963767,4.340784,2.2616498,-1.1648989,3.028514,3.116393,0.20933843,-1.9659266,-1.678277,-3.5011024,-2.7567334,1.9363422,-0.14127874,1.3142443
10.76969,2.5430927,2.6978006,4.9230394,-6.5655565,1.621799,-3.8142128,5.6847324,0.2783978,-0.018428802,2.3170645,-3.331769,2.4415503,-1.6522293,2.5700274,2.1646166
-4.5737343,13.487554,-1.7808027,1.6130059,-2.597736,-4.994437,0.8776264,3.8692722,1.0432587,-0.0133366585,-2.11013,-0.056531906,-0.271111,-0.122621536,-2.1163805,-2.1898322
8.459129,-1.5527265,-6.326028,5.048892,-3.6032128,0.37785482,-1.3149567,-1.7876534,-5.43151,-2.3515334,-0.33848596,-2.3525467,2.4403892,-0.7150694,-1.2472587,1.6529218
-8.821697,0.40378916,-9.058313,4.88113,3.1601422,1.1091185,-2.322276,1.0029259,0.19669008,4.454206,-2.3148546,1.0768881,2.2404437,-0.9403113,-2.327096,0.083955765
-12.184717,-10.026831,9.965058,5.1459103,2.9270422,-0.5114713,1.5440435,3.6206083,-1.2061722,-2.4726684,-1.5316362,4.914597,-0.17107904,-2.00545,3.464954,1.8837388
3.1573138,-7.219032,-9.755585,6.0572395,-2.5646408,5.365229,3.356619,-0.9872117,2.1737776,-4.192021,0.54088616,0.5265899,-1.7240857,-2.444522,0.3460498,-1.0357755
-10.003279,-4.091634,-11.16168,-4.55951,3.5196798,-3.8298903,-2.1751614,3.2501173,-3.9194386,-1.3786654,-0.1348517,1.2121866,-0.92200047,-0.31726837,-0.45074677,0.25274324
13.116026,-0.9974442,-3.3088663,2.2120492,-1.939946,1.1386209,1.195962,1.7133217,-5.5693984,-0.90313435,-2.010195,-2.4283586,0.89471567,3.035016,-0.44898236,1.8635653
1.4894507,12.333329,-0.8038788,3.9391854,-0.5107608,-3.4180863,0.5816374,2.4686155,-0.6802852,-3.8494372,-1.9171803,-0.76720905,0.6364986,0.94648147,1.3199391,1.5768538
-3.1731265,5.687812,4.4993973,-0.40692127,-2.2623935,0.30146408,-7.339683,1.5358171,1.3085384,-2.2195983,2.9611676,0.56009483,-0.10733855,-0.15017247,1.158932,0.9939284
1.2779462,8.675833,0.09986448,0.8764541,-4.371145,-7.0949535,2.1899147,-0.6730809,-1.9995999,-2.0585823,-0.80918455,-0.651103,1.4612986,1.1061215,-0.24739099,-1.3511132
-6.683968,13.935259,1.4735174,5.218858,0.64938784,-1.9440455,2.6953077,0.720191,-1.6072528,0.50757647,0.20046592,0.915112,-0.124905825,0.5949774,-1.1317223,-3.716086
-6.4075394,5.751395,10.093892,-0.067997694,-6.807559,-0.5159335,-2.6987114,4.242342,1.2887816,0.82189655,7.500619,-1.2573133,1.7352461,-0.16158605,-0.82367915,1.8761698
6.665528,-5.184746,-10.244784,3.6046855,-6.130237,0.15722561,0.019909859,-4.6022263,-0.17222834,2.6845222,4.590295,3.354837,1.2549335,-2.915938,-1.0761409,-1.7277116
-4.173398,1.3715903,8.77369,1.8736744,1.6461403,6.879294,-5.2542214,1.30408,-4.0106106,-0.12855244,-1.5027978,0.69343853,-0.7953713,2.231597,-0.91296154,-1.7189914
6.693718,-5.8280296,-3.6912625,0.505883,-1.3745,6.0358586,-6.249298,1.2009239,-3.273378,2.3880734,0.25144982,0.80339956,0.44713247,0.09729791,-0.3156408,0.059352994
6.365582,3.642097,-9.13059,-0.93685997,-3.5878468,1.2748294,0.5742283,1.0349998,1.9999409,1.654468,4.3185377,2.307342,-3.0984192,-0.09122014,2.4620676,-0.52069485
6.2890015,-0.39143384,6.297819,-4.6103683,-1.0332136,-2.542173,-6.6506333,4.703207,4.041595,-1.4220624,0.25166726,-1.1424327,3.0284796,-1.1337538,0.6369579,1.8042706
12.846827,0.7631327,-0.20505238,-2.5987387,0.86302614,-7.9215117,1.4511728,-2.9590545,1.7445908,-0.5806017,-1.6616828,0.65080833,-0.33652675,0.053200245,0.15474391,0.5652367
-11.1428585,-4.548797,-9.552449,-4.9635725,2.5440953,-3.5640628,-1.607297,2.316925,-3.973921,-1.3078933,0.05627179,1.5372672,-1.7188138,-0.4487741,-0.21209502,0.1666106
8.729792,4.495105,-7.038906,6.4505663,-2.7719529,0.59026957,0.4172573,-3.2058868,-1.7386869,2.2531238,2.729174,2.1727006,1.3794273,0.4934783,1.9835017,0.34410036
-3.3933787,12.430149,-3.8030229,7.307788,0.12524748,-1.5241504,0.37667656,2.0511322,3.7613964,-0.33322668,-2.3902812,0.49344826,0.9852234,-0.5269054,-0.436033,-1.4152962
-1.204082,11.0021515,2.3382816,3.520181,-0.0029008389,-1.9447174,-0.021104813,2.4823074,-3.6366935,-0.9444113,-2.381659,-1.6077652,-1.6819016,2.4436674,-1.1319445,-1.3870665
14.912901,-1.830338,5.9139214,-6.0098886,1.3211124,-1.2043276,7.217346,-0.14404488,3.0931168,2.4584498,-3.230211,-0.98154354,1.688214,-1.7993257,-1.061038,-0.99278486
-5.1968293,-16.744268,7.024393,4.2224665,-0.16048121,-4.4616413,-2.1861715,2.7479,3.87297,0.69976044,2.5915558,-2.0236716,-0.015186071,0.2284329,0.5280826,1.5076084
-9.747404,-1.7765421,-12.860136,-3.6703453,5.50041,-0.21212006,0.9125891,1.4670839,-2.086578,0.8384905,-1.4609952,-1.7212167,2.554194,1.9387131,0.23157263,-0.5377759
-6.4847755,-7.1126146,-11.198287,-9.930761,5.944886,0.726707,2.8739176,1.9407263,2.134224,4.862572,1.5195372,-0.91260767,-2.2460272,-0.4661883,0.7152245,0.44970953
8.249149,2.9295592,0.89391327,-2.0421772,2.6500695,-6.9554143,1.0726328,-4.640547,1.015142,-1.1638179,-2.9184341,1.2455506,0.94180954,1.9246764,0.70865965,2.0833912
4.9999776,-0.28007674,-3.8829947,-3.3078518,-2.5290222,-1.6651001,-2.7521858,-2.1548958,-2.6212306,-3.2997901,-3.2863853,0.3877468,0.4335779,-0.5314517,0.321164,0.768051
10.107937,-6.55866,-5.5091476,2.6074083,-2.4177268,1.3204203,-1.9664631,1.3989639,-2.0540593,1.3472152,2.8931668,1.9470584,-0.84158087,-2.5216048,-2.2195864,-0.25833356
13.6286335,1.0888003,0.027990818,-2.2150564,4.1097326,-2.6134038,-0.14093685,-0.20813084,-0.8318503,4.1237683,-2.6494756,0.13976431,-1.7336736,1.7261295,2.0264962,0.82693
-12.221157,9.974504,-8.291018,-4.8531227,-6.0966306,-1.6438403,3.4294834,6.1197405,3.170823,0.12336302,1.6539962,-0.7207575,1.0147897,-1.8456159,-0.7668488,-0.8057388
11.028755,8.929621,3.5499134,5.725152,-1.7470238,3.8096967,1.2929125,0.6066437,-1.3466096,2.2550607,-1.5319562,-0.18479681,-2.5846434,-1.4109309,4.8032017,-1.9117733
15.892321,2.5039568,6.5824137,-6.2361326,4.238285,3.0898252,4.9628525,-3.135233,1.1155481,1.9292979,-0.76086473,-0.83563614,0.8222512,0.6663692,-1.8667626,0.8873794
12.860411,-1.0661584,-8.363512,-0.43735623,-0.80519104,0.9243984,1.1575823,-2.2265096,2.0276804,2.70954,3.7929513,3.4352827,-0.2491306,2.406476,1.5220153,0.6921906
11.861952,4.262988,-2.6321135,5.6330004,-1.5741172,0.08732271,0.3999424,-0.20013618,-4.8084216,2.1901278,-0.63965535,-0.229177,0.21669233,0.6434562,2.1195602,-0.12452102
2.5770895,-9.622836,-8.877925,5.0534096,-4.012024,5.102817,3.4984808,-2.6695905,3.0383987,-2.4336991,0.50927186,2.1132193,-4.9952974,2.492918,-1.672697,1.2854077
-10.804226,-1.9258875,-8.689161,-0.24087965,6.251088,-0.21969795,1.1928787,-0.18737364,0.8292012,0.4968357,1.4263871,2.502824,-1.774621,-3.425715,-0.34183574,0.4081248
10.224535,8.069819,2.8886108,5.27763,-8.059813,4.001611,-0.7274046,3.377716,-2.382011,2.633781,-0.2536993,-2.1650925,-0.34453726,-0.7149409,1.0770137,-3.3018088
-6.595536,-16.539942,-5.538624,11.322628,1.3727343,-2.2962132,2.825366,1.9325972,5.168523,7.7009206,2.8859622,-0.4185772,-1.0156076,0.15185738,-0.3754214,-1.1749781
9.564014,0.75377643,4.3807745,-3.0141897,4.715562,-4.273794,-1.8753271,-0.59971476,0.3328848,3.43827,-1.0982533,1.0481348,-0.11662674,-0.9757565,-0.04962492,-0.23381948
-14.708691,0.9701799,16.793648,-8.250177,-7.874379,5.823067,9.865589,-1.1662908,-4.328637,2.8444505,3.9749086,1.365025,-0.929113,0.7653339,1.4495182,0.87634015
-8.117771,-3.1831012,4.997179,-3.9645338,-6.257989,-0.0314703,-3.2784796,-3.2378707,-2.9474006,2.4792953,0.97482944,2.339328,1.0780557,-0.9513527,-0.57275534,1.7320111
2.3270276,10.75203,-3.24307,4.5516806,2.3147185,3.1158442,2.5500412,2.3057346,-0.34273624,-2.51026,-3.4316459,0.08618355,-1.2185228,1.045434,-0.4443866,1.040896
5.2150626,-8.515525,4.8080797,-9.427105,5.2179365,3.2546573,6.766285,3.460847,0.5529752,-3.2956116,7.163972,0.06060505,-0.81778157,-0.055725336,-2.245087,-0.9590429
-13.852638,-0.0067608356,-8.366987,3.589043,4.518078,5.165397,5.320383,3.279605,0.9002433,-2.327138,-0.7783203,2.6972568,2.4382014,-2.1003754,-0.33139336,-0.15851867
-9.86326,-1.6091882,-10.733144,-2.6909924,5.3517914,-1.4043536,-2.142644,2.355112,-7.264883,1.1695471,0.13919425,-0.9803009,1.709354,2.4243722,-0.23522282,-0.21618605
-4.7338667,1.6822897,-2.551993,-5.182126,-11.012521,3.2894206,-1.4651775,2.151804,3.6905107,1.5136361,-3.110971,0.002035141,2.0836558,-0.43421304,1.5660534,0.15602148
11.064707,1.8562626,3.886382,-5.4611864,4.1608677,-6.4760394,1.0909452,-2.5088649,2.3525085,0.6337929,-0.72115827,-0.28172064,0.29727232,-0.07163477,0.04194939,0.2655499
-12.538086,1.7512487,-8.239627,1.1799788,2.7699873,-1.5777974,-0.5833874,4.6929264,-0.15358353,3.929751,0.011397362,2.3122482,1.8324438,-0.41753852,-3.4800072,0.51603925
-8.55505,6.176302,4.981105,0.6869936,-3.6661153,-1.0106015,0.14354324,-2.84022,-4.5377455,1.2911315,1.0186198,2.0086896,-0.90048355,0.28830218,-1.669784,-2.5725899
6.526911,2.9042377,3.9281292,-3.010068,4.2397833,-8.024,1.4953356,-2.8308673,2.6484947,-0.6194563,-2.6094475,0.3933463,1.4609088,1.5875013,0.38228452,1.9345016
8.696043,6.1250076,5.0059175,0.19407797,4.3931246,-1.9943433,-1.6690636,-1.5249429,-1.5115714,1.2946315,-1.2223103,0.15925264,-2.1088917,1.1651254,-0.22968245,-0.9223212
-1.2756064,-1.2773492,-7.1653037,1.3376651,-6.909051,6.3002934,-2.5533743,-2.0608544,4.177125,0.53883123,-3.6414335,-0.6199789,-2.1856885,-0.33887887,-0.38264394,-0.5931276
-12.81266,-2.7968116,-0.63111305,-7.124054,-9.520804,-1.0194082,5.832775,1.092906,3.2490535,5.050306,-5.729739,-1.7108831,-0.8071579,-0.16210532,2.4125972,-0.14723909
-2.1401343,10.442663,-1.8916659,5.0699263,0.4162352,-3.6502025,0.65871716,-0.36471653,-1.9004245,-3.144511,-0.69959617,-0.30274534,0.26848876,0.98806477,-1.1059712,0.505236
12.273464,-0.09437072,-2.3321314,-1.115207,-1.5462075,0.67822456,0.8044424,-0.9796672,-6.600376,0.5041809,-1.4810436,-4.1063967,1.8379322,0.21589565,-0.3102361,0.8726322
-9.122931,0.020949006,1.4504089,2.7286642,3.500265,5.511991,-8.273463,-0.32754993,2.0009942,-0.0027399063,1.4038908,-0.55833817,-1.506658,2.515829,0.19624448,-0.16843128
14.953011,-9.679019,-11.884541,1.7646191,-4.7521777,9.193186,7.578932,-1.6297731,4.1416736,-3.960464,3.954088,0.508162,0.48189175,1.1043305,-1.4181664,-0.68756235
-2.3932066,-12.116928,1.6952677,7.923547,1.3059537,-1.2300696,3.500248,-3.3225317,-0.6849258,-0.21545076,-2.8245819,-0.9950471,1.8294598,-1.4218028,-0.83423245,1.337127
-5.883373,-7.5301166,-5.801288,-4.8507094,-7.386793,4.340137,2.573204,2.5690422,0.22392297,3.2607121,-6.7695456,-0.06267643,2.1603308,-1.5478269,3.3812122,1.2869198
2.392434,5.0561733,2.750249,-0.6473814,1.3229592,-0.12918139,-7.541152,-1.2690916,3.4433603,-0.8168335,1.8799918,-1.7997179,1.4770752,-1.1530932,0.21223497,1.7532426
11.673609,-6.6496267,3.388442,-5.1158295,1.1690662,-2.5038004,0.41335583,2.3972044,2.7666097,-2.7664676,-0.8629348,-4.929803,0.26575172,-1.5311297,-1.5463641,-0.8089155
-6.497517,3.047257,-7.728936,-9.083432,1.7181766,2.6724534,-0.22428894,0.94347095,7.4503927,0.32524395,-1.0075128,-3.791895,-0.105030656,-1.413076,0.47073865,1.3820817
-7.338063,0.849043,10.1685915,-0.38477194,-2.624817,0.42647696,0.6215954,-3.8957539,-0.6888156,2.9373393,-0.11693573,1.4886155,-1.6101563,1.580301,-0.70286715,-0.7020954
2.8486989,-14.152268,2.7785854,7.89186,-0.43072724,-6.4204717,0.4904499,-0.35347795,3.103416,2.576322,1.6525447,-2.0137672,2.5103564,-0.16757798,-2.0065312,-2.4946518
1.2158735,18.009682,6.7281637,5.606427,2.7506835,2.3736396,5.8852596,0.3784027,1.2845097,-1.2670064,-0.30046844,0.5936017,-1.0129421,1.1862175,-1.0190686,0.9284819
-5.6479235,0.7891222,0.36525488,-6.0539446,-4.808501,-0.979414,-2.7379951,-2.1521664,-2.202683,0.3556757,-3.322238,0.331326,-1.1729062,-0.31721663,-0.66251004,-0.9599391
15.482504,5.249229,3.4960537,-3.3423605,3.30912,3.1456513,7.2042866,-6.5340323,1.9751968,2.381535,-0.86209154,1.0085685,1.6407851,1.5361142,-1.7403705,2.5740542
9.26333,-2.1068022,0.06733608,5.1447144,1.0345657,-2.6880255,-2.6872492,2.6099806,-2.352636,3.7249427,-0.10232735,0.4147091,1.7481822,-1.6396761,-0.0837394,1.0072634
8.517101,-1.2061479,-0.76681423,-3.4643593,2.3281705,-2.9750106,-2.2204504,-5.2837296,-1.8028276,-0.33994818,-0.8865602,-0.072063446,0.13791287,-1.4607308,-0.93006885,0.97910315
-10.561321,8.0576935,-9.617389,-2.8699234,1.9452021,-2.3542485,1.1988506,4.110984,4.4255085,2.7356915,2.1869605,-1.3802633,2.6477752,0.07476306,-1.9778842,0.3953576
12.700827,6.464222,3.721077,-2.0146337,5.904379,1.165659,6.2956085,-7.7186875,2.921023,1.9193254,-0.7662988,1.5263312,0.82485783,1.2302797,-1.7791982,2.1573746
11.331831,-0.7706064,-1.7458982,3.5730078,-0.35012555,0.48573923,-2.44275,0.30852604,-4.2850184,0.8353286,-1.4078743,-0.39341784,-0.6166209,1.0162668,0.1241523,-0.03339386
0.91153204,10.088652,-2.087257,1.2140617,0.8744881,-2.9811847,-0.5271721,-1.1261535,0.39717007,-2.2888916,-3.2774496,1.8723547,0.17947328,-0.7643491,-0.045805216,1.8497375
2.2742636,17.62963,3.2256365,6.143467,3.160446,-1.2211423,8.624643,4.247534,0.89182186,-1.4705968,0.54558206,0.35878277,0.9800087,2.21877,0.7686291,0.22548819
0.7317685,-6.171106,-2.981329,4.243492,4.499771,1.8140693,-3.3820286,0.35720158,-1.308387,0.08548069,-2.7614722,1.2271783,-1.5298477,0.12840557,-0.33931577,-0.48768437
-4.1926327,13.868493,2.6254091,3.4506218,-1.0027618,-1.5218911,0.53808117,2.1948652,0.3894806,0.5064168,-1.9081459,-0.5811658,-0.69396377,-0.10496998,-2.2076788,-3.2044377
-0.6748331,-2.3395686,-6.3192577,1.1159787,-0.3730111,7.1918635,-4.079614,-4.05637,3.5403318,4.191755,-4.8347807,-1.2017832,-0.6791091,-0.91895103,1.606539,-0.54006064
-2.4300632,-0.37451422,-8.365592,-8.063633,-5.754734,0.5834112,1.9806089,-2.440267,0.06928849,2.6081433,-3.3447578,-3.2056608,0.6730622,-0.90649414,1.5123127,-2.1827269
-3.947349,1.744233,-5.7206163,-4.1012745,0.26439643,1.7973733,-4.880387,-1.0007524,5.6856318,0.2230177,-0.05595565,-1.6583138,-1.3275081,-0.5545008,0.4606427,1.1789012
-5.7103744,3.024963,-1.4735003,-0.46117365,4.0353403,1.9830556,-3.4692402,-4.603119,-0.30887365,-4.5565987,0.25778794,-1.1687899,0.60893595,-0.4034127,1.547759,-0.5436572
12.675724,3.751494,-1.3830152,-3.1626492,4.4811983,-6.007209,1.5869837,-3.6288357,0.7288518,3.6820884,-0.9720309,1.2331486,-0.94714373,1.132302,2.5590858,-0.16831446
-10.97477,-6.198026,-7.6536503,-6.1049557,-3.4042475,10.006336,6.1399307,-1.5539417,1.4848385,0.6881738,-1.089721,-0.7911372,1.8275617,0.48541045,1.9833527,-1.3964025
-6.6532526,7.4831915,6.1302786,-5.1252937,-7.5928135,-1.8292851,3.517272,-1.8942342,-3.1234767,2.1541514,0.6477792,-4.56705,-4.153403,-0.21389556,-1.1036807,0.76065797
-2.6172807,13.931829,2.2253237,3.6096237,-3.2765925,-1.6796117,-2.5354786,4.1746635,1.2678123,-1.006741,1.2276714,-0.27134132,0.5696367,0.458683,0.61282635,-0.60380304
-3.5393503,8.8116,-1.7606335,7.9931936,2.972349,-0.17706823,3.3633223,5.4583807,1.9175396,-4.7806416,-5.0114555,4.0892267,-2.7406683,-1.8343136,-1.0287681,0.7556815
0.6536248,14.027464,-2.0178895,6.0438166,-5.024232,-2.812157,2.8506708,4.284052,2.2069173,0.33098364,-1.8046181,1.1687694,-0.44190383,-0.69294286,-0.024809241,-1.6515256
0.6607305,12.731849,-2.3929892,2.3581297,-3.5173068,-4.5511007,1.9803448,4.616391,1.8020072,0.28805447,-3.164041,1.1516411,0.29439533,0.7930105,-1.3333803,-1.3903285
-3.838422,1.4414223,1.891161,-1.4084389,2.3355696,1.012671,-5.9112787,-5.7004128,4.587824,2.728907,1.1891878,0.5867381,3.274629,-0.3711667,-1.8145201,0.53243876
3.3167367,-2.4813356,7.2627907,9.026132,1.3569915,3.0024676,-2.7813988,5.0574703,-7.899061,0.99687433,-2.367691,0.83161163,0.24427164,-3.1725478,0.062106133,0.40033734
-12.088676,0.45354617,14.697755,-8.335422,-2.533644,7.860576,6.906498,0.06786585,-5.9788036,0.85967636,4.419338,1.1834445,0.7146007,0.64143205,2.061346,0.59856564
-3.034929,6.0573664,-4.976596,3.0201924,-2.3811874,-5.016805,-1.5164337,-2.6054535,-0.30435944,-2.5629969,-2.4955463,2.7864826,1.2249609,-1.255822,-1.1938409,0.08647132
11.039516,4.9301276,1.2431183,0.03963971,2.5873878,-5.0818396,-2.4755592,-2.7013102,0.16696668,4.040644,-0.41150713,1.3125391,-2.3559408,0.6741035,4.880801,-0.14692867
7.1092267,-5.7383604,-9.27118,2.7182834,-0.5292053,-2.3220215,1.3556213,-3.500105,1.0909295,-2.4183574,2.5839732,-0.79701614,-5.4101706,-1.4065313,-1.0278815,0.18143177
13.6259575,-8.346874,0.94494534,-8.516226,1.3371103,0.5863347,0.19666004,4.93165,2.7837276,0.3616848,2.2931807,1.4272394,-0.22283232,1.6267037,-0.5078194,-2.628995
0.407812,-2.9762776,6.5164585,-7.648197,-0.7499082,-4.0000076,0.4830103,0.37872124,-4.354024,-2.818801,-1.2590139,-3.5668478,0.23016608,0.046108246,-0.9905557,-2.1487002
3.184072,15.310006,0.42922974,6.284033,0.46428895,-0.8641701,-0.82254696,3.0378304,2.6772618,-2.1096961,3.633351,-3.5625658,0.5897802,-0.81993234,2.8562121,2.3678606
15.8487835,2.3033729,9.200475,-0.7760861,-1.8664227,0.7114048,-1.9225111,2.298233,-0.52464795,4.4882283,3.1452901,-0.33053446,-0.7282661,1.0417743,1.272753,-0.6877912
13.697123,-1.0964552,-8.894635,-0.25410664,-0.70825696,0.5830169,2.4627628,-2.7663817,2.7704878,3.1203923,3.5434983,3.5427222,-0.16454339,2.588705,1.5154824,0.6436541
24.578253,-6.835595,2.4220037,7.895031,-0.31161642,7.966676,7.5019016,4.5108557,-4.4957523,2.563149,1.5293028,-5.2254305,0.39016807,-1.6803222,-1.3349209,0.8040191
-7.9146514,-0.0014131069,-10.695665,-2.3844957,5.932023,-3.1412632,-1.9066877,0.59221077,-4.3310146,0.72219896,-0.4602573,-0.41565943,1.763461,1.5539234,-0.34336126,0.028856874
10.5914135,-8.877864,-0.57314205,3.5956738,0.23366833,7.5816903,-0.47898483,3.4174623,-1.410245,-0.905632,-0.76718783,0.20062637,-0.548125,-2.4751143,-1.8304996,-0.016290426
-3.1953123,8.199726,3.7403355,-2.0177457,-8.594751,-1.9181185,1.5749712,-1.5743952,-5.0642843,1.0326958,1.4881232,-4.024292,-3.6411986,-0.55219924,0.32874274,0.2925912
16.855837,2.4475846,9.8940935,-0.6987237,-0.85113573,1.0763578,-1.5180273,2.6777039,-0.90665126,5.5155215,2.373037,-0.6514125,-1.0915987,0.97176075,1.8257234,-0.92946804
9.356876,-3.5805259,-9.22808,3.571378,-2.7719421,-1.1257639,1.50488,-2.3158321,-0.74421835,-2.7252638,4.2647505,-0.0780921,-4.7417264,-1.4430487,-0.673658,1.0551406
4.0082984,5.610577,-3.4487221,8.617849,-8.497717,-2.463634,2.4899282,-0.7046294,0.45854616,0.9783287,7.7663183,-0.1125412,2.1782327,-1.3982317,0.8534422,-0.7547945
7.1874185,-11.528197,-9.48466,2.260702,0.4616034,9.683041,6.1108093,-1.5604739,5.2084446,-2.987879,1.6702359,-1.3224878,0.21114981,-0.5772258,-1.4888397,-1.3985988
-8.24558,-13.57302,16.473846,7.383316,-0.9396138,0.421216,4.09219,0.8397646,3.1373525,-0.34982586,0.9537256,2.8596597,2.1323009,5.286136,1.495017,2.0825012
-6.126379,1.535061,9.374713,0.7826433,8.970457,11.899336,3.94808,-2.3244004,0.32569742,-1.2812347,1.6522429,2.2928896,3.0730462,-0.48270392,-0.35017312,0.5515833
12.288338,0.002112031,1.0619497,-2.9412684,1.1581538,-7.516841,0.6431856,-2.5854478,1.3607626,-0.31324196,-1.4486008,0.52403927,-0.17043531,-0.23629355,-0.09066594,0.09797883
13.85071,4.8439965,6.6628666,2.1868355,-6.2870107,8.355568,-2.5276365,6.6883287,-3.4139142,4.0373425,4.411127,-2.5259037,-1.0413101,0.7793064,0.03570485,-3.4544826
-13.931297,-9.653733,0.79693556,1.278687,-0.65782976,-4.8454366,1.9194937,-4.511123,2.4707232,-3.0606644,0.3795774,-1.395793,-0.69126534,-0.33716154,1.027509,-0.47413003
-11.288717,-0.15069318,-5.198531,-4.5162086,-3.981542,0.48128462,0.9466429,-3.1309233,2.5745368,-0.5586505,-1.5292923,-4.6233673,-4.800777,-0.77235174,0.4659313,0.8882103
-4.9286766,-0.4484223,9.33566,-5.053073,-1.4530234,5.8690934,1.5054464,-3.5440345,-3.175485,-1.0440412,2.1121285,-0.17631054,-0.12043154,0.32776093,-1.4579973,0.46555293
12.815107,5.159713,4.612705,-5.0183277,7.012603,-0.82929564,6.503521,-5.255268,4.049826,3.3800673,-1.8487365,-0.4804325,1.8873645,0.8000448,-1.5935876,2.1097665
-0.3443033,0.3307544,-1.983242,-6.2885275,0.46230984,-6.259009,-0.10608959,-3.967437,0.18888855,0.057902813,-0.67596745,-1.4718475,1.5941893,-0.21616626,1.2750928,-1.090407
-2.9177449,12.42557,-3.937619,4.8073816,-1.066657,-6.324103,1.8749857,4.6152086,-0.32653785,-0.848557,-2.4849606,0.9212184,-0.42248797,0.8152721,-1.1089468,-1.3975765
6.6219296,-2.5788267,-10.167971,1.9088082,-1.1576611,-0.6559472,0.76792717,-2.865694,0.58569574,-2.8139155,3.3270028,-0.44886398,-5.1492777,-1.7652063,-0.36664474,1.2066195
-10.769066,8.868271,3.0330582,1.4266362,-6.321185,0.4224701,-2.0581703,2.1184425,1.1882019,-1.3309565,6.4644747,1.293705,0.4195162,1.3629403,0.006385684,0.050895214
6.7305155,-2.9443152,3.9196863,6.600565,-1.3136259,4.0541816,-0.649106,4.24156,-7.9111276,-0.45133543,-2.2512755,0.40852594,0.2585777,-4.1157722,0.5344472,0.78978544
13.566172,4.0367455,0.6555743,2.7303274,-7.5452604,4.4401345,-0.6819954,2.4007568,-0.44580603,2.6723437,0.53236794,-0.22995901,-1.1551989,-0.36570954,1.4787965,-1.3355359
6.9787035,-2.7409298,-9.539168,-0.7514368,1.4455459,8.2143135,3.8933764,-3.9354396,2.3316092,-2.3977473,5.0721006,1.2899678,0.7845565,0.9922006,-1.368641,-0.37253678
11.843868,1.2627898,-3.8333519,0.97552586,-0.09741807,7.750567,2.7381134,-3.0653815,-4.620942,0.83464766,1.398628,-2.5709133,1.6974972,1.5460708,-0.4894632,1.6768647
-8.846891,-13.300956,3.423421,5.4493885,-0.02374196,-7.7730346,0.38738728,-2.8184738,2.8469305,-4.509472,0.6630323,-2.842072,0.4013244,-1.5448774,0.78417873,1.1122205
-11.691385,-1.1248355,-9.630135,1.8867197,3.9063165,-0.22503519,-0.6544533,3.5416994,-0.2551999,5.200745,-1.0966036,2.0322027,3.0994062,-0.8832983,-2.402223,0.27991676
9.833958,-6.9517775,-3.3337688,-7.626831,0.8378279,-1.2983971,1.978941,3.81598,1.3418193,-3.2473915,2.3523057,0.9323206,-0.5391282,1.3634868,-0.41626966,-1.311911
-12.621458,5.323426,2.9269638,-0.80030084,0.63874006,8.263588,-3.7849503,-0.01451683,4.0090685,-1.0260491,3.309775,1.2957141,1.0156318,-1.1075094,-1.0604405,1.3227282
-3.1833851,13.256169,-4.1611032,6.504882,-0.14463234,-1.8306832,0.7991724,2.0458355,4.0765686,-0.25552034,-2.05788,0.49299812,1.3919889,-0.42267203,-0.32839203,-1.3124374
9.605305,-7.663707,1.9427567,-7.4357615,1.8227565,0.7441335,-2.4159431,3.346158,0.05861354,-0.8878131,-0.14274955,0.79385996,0.26992047,2.152022,-0.7832987,-2.1047044
-6.2344265,3.8219266,-5.7594953,-4.317547,3.783325,1.8278012,-4.095836,2.0269136,0.6016793,3.1660514,0.470917,-2.2419744,-0.64330816,1.3827279,-1.4246703,0.80489165
1.9360831,-0.8812449,-7.8676934,0.54886985,-5.81131,-4.117976,-0.5344906,-6.184132,-3.836166,-0.627975,2.1204154,0.06171608,2.2901683,-2.2194543,1.4731324,-2.0635767
-10.392193,2.3800664,-8.700465,3.5429652,5.7344236,-0.93243647,-0.90860367,4.000081,0.9784279,4.4279876,-0.847033,2.037679,1.9651004,-0.88055694,-4.018832,0.56463397
-4.252942,-0.956779,-14.404148,0.32712293,5.017061,-0.9813032,-2.7286463,0.7384739,-4.247868,5.1088567,-0.63078284,1.4789941,1.9081515,-1.9358177,1.3111115,0.902079
